"b'@_fasr Lo tuh yg bencong, bacot lo lebih2 dari cewe. Kaya banci yg ngamen  gak dikasih duit bacotnya \xf0\x9f\x98\x92\xf0\x9f\x98\x92\xf0\x9f\x98\x92\nMending lo cakep mah, jelek Kaya gitu.\nMadesu lagi \xf0\x9f\x98\x84\xf0\x9f\x98\x84\nMentioned Gw langsung di quote tweet \xf0\x9f\x91\x8e\xf0\x9f\x91\x8e'",3
b'@_indra_wahyu_ Udik lu',3
b'@_irenchu BANGKE TIPONYA PARBET NJIRRR\n\nGAK LIAD GUA CHUW',2
"b'@_maaingwe :"") kasian banget asw'",2
b'@_matchadoin eMANG UDIK BFJGFDG GA NGERTI SAMA BOCAH SATU ITU',3
b'@_nadhy_ kucing i kalau terbuka pintu sikit terus panjat pagar \xf0\x9f\x99\x84\xf0\x9f\x99\x84 belajar dr monyet ke apa',1
"b'@100_Ayeon anjir lucu banget animasinya :""D dewa'",2
b'@12CSL Klo gk mau macet pulng aj lo ke kampung sono.. Dsar orng udik.. Masih nyri makan sma buang tai aj lelaguan... #anakjakartaasikasik',3
"b'@4Y4NKZ @wahhabicc_jabar @04Nakula @BadjaNuswantara @JajangRidwan19 @Next_J2P @DjanChoek @RizmaWidiono @P3nj3l4j4h @Owaala @enylove2 \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8fbukan ""KAMPRET TAPI KECOA """" yg hidupnya makan TAI semakin besar bikin penyakit , \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Cebong mulia semakin besar BASMI NYAMUK hilangkan penyakit \xf0\x9f\x98\x9c\xf0\x9f\x98\x9c\xf0\x9f\x98\x9cmakanye kecoa tu ade obat pembasmi KECOA \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",3
b'@7in___ Haha lancau semua ni babi betul dah la nak sambung kerja',2
b'@93x95z_ Anjirr paypal asu bgt ngena fee nya  ke aku',3
"b'@AaJymi Kampret nih si Jimmy...loe dapet duit dari niru2 ulama, ulama malah loe goblog2in. Loe yg goblog bin Bahlul. Mendingan loe copot tuh atribut2 palsu loe, ganti seragam cebong.....loe bakalan mati sengsara di adzab sama Allah. Aamiin\n Loe liat aje nanti...'",3
b'@abdullahhaidir1 Wkwkwkwk.... bukan gila bang.. mikirin kuping dia..',1
b'@AbgBugilHot Vcs yuk tante kontol gede nih',2
"b'@AbidUmarFaruq @SalehRamli1 @arteriadahlan @jokowi @PDI_Perjuangan Bukan cuma bangsa, bajingan anjing. Babi goblog. Itu jauh lebih tepat'",3
"b'@AbroriSoul @VIVAcoid @jokowi Jdi wowo presidennya tv one, makanya yg diundang slalu pentolan para kampret dan gembel warnet.. Hahaa'",3
"b'@AbroriSoul @VIVAcoid @jokowi Kelihatan asbun.. SBY gak pernah dukung jkw tong, demokrat masuk oposisi..waduhh kok tmbh kelihatan ngawur gini gembel warnet yg satu ini.. Hhaaa'",3
b'@accroleplayer Gak kreatif luu kunyuk',2
b'@accroleplayer Ngakak mulu lu kunyuk',2
b'@adeurableu @jealousyhw @akakgipa @aiselkeainahs @babyjeaIousy @chaegiwon twt gw masih udik kayaknya masih perlu dididik lebih keras lagi',2
b'@adin_legal @detikcom Maaf sebenarnya twiter pertama kali dbuat bukan buat orang bego',2
b'@adiseptiadis bukan banci tapi bener-bener banci',3
b'@adiseptiadis kaya tai congor jebleh lebar kaya anjing',3
b'@adm99_ @cikcuyie Babi la terkejut \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',2
b'@ADULTERPE Ah anjir favorit gue bgt',2
"b'@aeni480344 hahaha.... bikin yg nonton pada ikutan sarap, kyak dadan klo udah main2 gitar...'",2
b'@AfifFuadS @digembok Gw malih rupa dulu ah jd kampret  biar di follow @digembok  trus ntar di selimutin. Ee tp jgn di tidurin yaa \xf0\x9f\x98\x86',2
"b'@AfifFuadS @ZheeOmega Ngakunya org pintar dan beragama,  emangnya agama mana yg memperbolehkan menista dan menghujat org lain???.  Jgnkan orang bodoh,  org yg ( maaf)  sejak lahir idiot sekalipun dia, kita hrs hargain sebagai sesama  ciptaan Tuhan. Ingat : iblis itu juga pintar dan sangat licik!!!'",2
"b'@AfrizaMunaf @CNNIndonesia @basuki_btp Si kunyuk @RizieqSyihabFPI dan para penyembahnya yg bilang ahok menista agama? Phuahahaha....bilangin si kunyukk itu, klo mau jd laki2 ya jadilah laki2 yg sempurna yg tdk bermental pecundang.'",3
"b'@agansam woiii kampret!!! gelik gue liat lu,belagu amat jd orang.songong!!! minta di penci jidat lu hah?!!'",3
b'@agayren Enak tuh ngentot sama straight',2
"b'@agusboy_1973 @Gerindra Kecoa cume mlongo nya loe yg suke di got TAI \xf0\x9f\x98\x9c\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c, kyanya kecoa senengnye makan tai mangkanye banyak di septi tank \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",2
b'@agusboy_1973 @viana_vie36 @Gerindra Yang juara ngibul kan junjungan kalian wahai bani kampret 212',3
b'@ahmadlani14 Bajingan emang indosat -_-',3
b'@Ahmadna66143945 Apalah kau ini bener2 bangsat bodoh tolol bajingan tengik',3
b'@ahrizkika Si amat emang nggak bodo. Gue bilangin amat nih lo bawa2 nama dia.',1
b'@aidilhmd Babi kaulahhh maju lu sini anjinggg!!',3
b'@aikonism_ @cebongkoleps @detikcom Mampus lu gembel kalah debat kan sama anak kecil. Kelihatan bahwa lu itu kaum cetek. Tau artinya? Kaum yg pikirannya dangkal dan sifatnya memaksakan argumennya diterima padahal bodoh',3
b'@aintbaes apakah terlihat spt banci? https://t.co/c1egFojirc',2
b'@akai_clan @Gemacan70 @RezaBorneo1184 @SofieBorneo62 Titip bogem aja vroh ... Dibiarin ngelunjak tuh kunyuk',3
b'@akai_clan @sdnbalonggandu1 Bangke luh...',3
b'@akai_clan Minta maap ga ada tampang2 nyesel tuh org..bangke..',3
"b'@akbar_purnomoo @Metro_TV Bikan Kaya Orang Bego,Bro ?Tapi...Memang,B..EGO.'",3
"b'@akmalkmrlzmn Hahaha mcm babi ayat,  pandai tak berotak'",2
b'@Alam_Lao @Jalaluddin657 Bencong tu apa',1
b'@AldilaMelyani DM(di memek)maksudnya ndok',2
b'@AldilaMelyani Enak tuh kalo muncratnya di dalem memek qm',2
"b'@alditera11 @Firda_Qu @dienakin2 @Sarung_Bunda Emng bego, pake tag gw.'",3
b'@aledreaaa Bacot lu diyem',3
b'@AlexanderHaxton @Pecun_io okokok',1
b'@alfiranrizky Dia sbnernya punya 2 akun pir. Di akun satunya it cerita pendek tapi jelas dan brengsek. Kmren pas aku baca maaih ada 7 crita dan aku baca smuanya skaligus. Tpi skrng udah d unpub smua',2
"b'@Althaf69 Ncib nya lagi jelek, pelcija bagus sih tapi goblog.'",3
b'@AmbarwatiRexy @P3nj3l4j4h Goblok permanen....\xf0\x9f\x98\xad',3
b'@Ameerul___ @WanMohdNazri Tak weh aq bukan yg amek kesah pasal kerajaan pesemua ni buat bodo je as long as aq hidup tenang tanpa beban cukop',2
b'@ameliia_risa Mantap memek nya jd croot nih..ooohhhhh lemes',2
"b'@AmmarshaR Demi apapun, ah elah gembel banget belom sempet screenshot'",2
"b'@anandadsr Oh scamming. Ya urus lah bego, orang lu butuh'",3
b'@anantamikola @JIMsihombing @detikcom Makanya banyak bergaul ya bro bukan digauli ya..wkwkwkw...7 tahun dikhianati coy...#sakitnyaditelor#...mau kencing onta mau tai babi suka suka kau bro..yg penting gak iq200 sekolam la bro...huahuahua...',2
b'@andiiifaizall @BenWaspada @damarwulan2000 @detikcom Laknat sama siapa? Tuhan?\nElu doain gue?\n\nDoa org tolol dan buta tak diterima tuhan...masa doain di laknat...mungkin aja cacian dan DISRESPECT org sama elo itu laknatnya tuhan sm elo hahahhahahhah\nKasihan ya org indo..sekolah subsidi..ilmu abal2',3
b'@Ang_eff @BANGJAR14680450 @RatnaSpaet @mohmahfudmd Eh kunyuk itu yg ngembat dana umroh lu diem aja apa ikut kebagian ya',3
b'@anggurvigour @EllizabethZuba1 @ruhutsitompul @jokowi @Pak_JK BACA MULAI DARI JUDULNYE NYET BIAR GK JADI DOMBA IDIOT!!!',3
"b'@aprettygrass @ahluculo @searchingmutual Pernah denger dulu, sebelum ada rumor itu katanya emang ada yang namanya matthew tapi bukan orang Indonesia. Nah itu dia yang bikin bingung, tiba-tiba muncul nama matthew soeharsono, yang sekolah di sini rumahnya disini. Sampe make foto martin tai kan'",2
b'@ApriliaLin @Takviri bukannya dia @prabowo juga tuak..berarti dia BRENGSEK juga ? \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94',3
b'@araii93 @LendirLand_ @LendirLand___ @sonny_nu @enakenakdek @openmember69 @angieputri85 @kampret6996 Nambah 100 bisa nyewa pecun',2
b'@araraseo baca berulang ulang tetep ga ngerti gara gara libur trus jadi goblog lama lama',2
"b'@ardi_riau @zoelfick permintaan maaf si kunyuk ini ga ada artinya, otaknya tetep aja nyinyir'",3
"b'@ardi_riau Heran juga saya, setan iblis pada kabur dan takut kalo mendengar Azhan, tapi ini mahluk Allah yg satu ini anteng saja denger azhan bahkan pura2 budek kupingnya, kalah dong setan iblis.'",3
"b'@ardi_riau Heran juga saya, setan iblis pada kabur dan takut kalo mendengar Azhan, tapi ini mahluk Allah yg satu ini anteng saja denger azhan bahkan pura2 budek kupingnya, kalah dong setan iblis.'",2
b'@AremaFC wkwkwk sompret anjir nasib sama sama buruk gitu? ngakak bangsul',2
b'@arif_abds @bepe20 @gunawan_dc13 tolol! Die gaada sangku pautnya! Ngapain lu blg pengecut?dasar tolol',3
b'@arini_salbila Sini aku jilatin sayang memek mu',2
"b'@ARMYINDOAMINO @BT21_ @BTS_twt Awalnya udh tau sih tp gapeka. sampe gini\n""Gara gara shooky jdi burem warna warni gini videonya hahaha"" (ngmng sendiri cem org sarap) :v\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",2
b'@Aryprasetyo85 @BareskrimPolri @DivHumas_Polri @CCICPolri @PIDPoldaJatim Kmrn galak2 klo ngomong. Skrg sibuk klarifikasi. Dasar bajingan',3
b'@Aryprasetyo85 @BareskrimPolri @DivHumas_Polri @CCICPolri @PIDPoldaJatim Lagian ni kunyuk knp ributin kawinan anak jokowi yg udah brp bulan y.l\nMake ini mah',3
"b'@Aryprasetyo85 @makLambeTurah @BareskrimPolri @DivHumas_Polri @CCICPolri kunyuk raimu.klo mo bacot ga mikir dlu,percuma lu dduk du dewan?'",3
b'@aseleanor99 Manis anjir gakuat gua le',2
b'@askmenfess Alay tai kyk bocah sd lol',3
b'@askmenfess bacot bat bgst',3
b'@askmenfess bacot lo. -jkt',3
"b'@askmenfess Bodo amatin aja. Yang kaya gitu, makin dikasih perhatian bakal makin menjadi jadi'",2
"b'@askmenfess Critical Eleven, Posesif, Habibie &amp; Ainun, Laskar Pelangi, Marlina si Pembunuh Dalam Empat Babak, Sekala Niskala, My Idiot Brother, film-filmnya Ernest juga kocak tuh wajib ditonton'",1
b'@askmenfess Humor anjir qkwk',2
b'@askmenfess kalo aku: bodo amat-in atau ngelakuin hal2 yg disuka buat nge-distract dari pikiran2 begitu',2
b'@askmenfess Lagi membela diri sekaligus nyari pembelaan ini tuh? Sekalian carsen juga ya? \n\nGua kalo jadi lu kaga bangga belajar 2 mapel doang asu.',3
b'@askmenfess pisang apaan asw gede bgt//',2
b'@askmenfess SAMA ANJIR. menurut gue udah bener banget tapi ternyata zonk?!?!',2
"b'@askmenfess Sumpah ya paling gasuka sama orang norak gini. \nKalau pengen berisik, sewa aja tuh satu studio! Gatau diri. Udik ew'",3
b'@askmenfess Tak perlu dibajak. Bacot elu babi. Mending kita gelut saja',3
b'@askmenfess Tolol lu njink',3
b'@aslicahpondok @muslikhaayu @netmediatama @nailulkarimah Terlalu biasaaa andaa. Dasaaaar bolot puser lukaku',3
b'@astroxky Ngambang kaya tai jir',2
b'@asyerin96 @aswish99 bodo amat akun capek',2
"b'@auli_ui WKWKW kadang suka bingung sama rangorang yg bikin perjanjian sama iblis, kok tanggung gitu. Kenapa ga bikin perjanjian yang memperkaya diri tapi juga sekalian buat kemaslahatan umat dah. Kan sebaik2nya hidup adala yang bermanfaat untuk orang lain~'",1
"b'@Auryn071 Dunia kan penuh munafiqun sok suci seperti ente.\nKalo semisal itu Ahok, pasti lo bilang KALAU GAK SALAH KENAPA KABUR?\nTapi karena itu si cabul adalah si jijik, ente jilat memek sendiri... ente bohongi diri sendiri.. ente gak nanya kenapa kabur kalau gak salah.\nMEMEK BOSOK!'",3
"b'@avaimu Haiii aviaa maap baru liat mensyennya, maap udik banget gw lama gak buka twitter gini kwkwkwkwk. Apakabsss lo??'",1
b'@Awkwardmell @gomezgurls Sama aja ku ber2 kunyuk',2
b'@ayampetarunggg iya kampungan... alay mah kalo nonton bola ke singapore sama johor malaysia https://t.co/88M8dcpEB3',2
b'@ayeitsvirena Banci kampungan HEEEE!!!',3
b'@AyraHadi Jokowi tai asu',3
